title,price,price_numeric,beds,baths,area,area_sqft,price_per_sqft,property_type,featured,photo_count,description,description_length,city,scraped_date,url
10 Marla New House For Sale,PKR 5.25 Crore,52500000,4,5,10 Marla,2250.0,23333,House,False,13,hot13Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Peshawar,2026-08-10,https://www.zameen.com/Property/peshawar_askari_6_10_marla_new_house_for_sale-45753136-9275-1.html
12 Marla Beautiful House For Sale,PKR 5.7 Crore,57000000,5,6,12 Marla,2700.0,21111,House,False,50,hot50Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Peshawar,2026-08-10,https://www.zameen.com/Property/peshawar_askari_6_12_marla_beautiful_house_for_sale-49750104-9275-1.html
Kanal Corner House For Sale,PKR 8 Crore,80000000,5,6,1 Kanal,4500.0,17777,House,False,39,hot39Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Peshawar,2026-08-10,https://www.zameen.com/Property/peshawar_askari_6_kanal_corner_house_for_sale-51902647-9275-1.html
1 Kanal Single Story House For Sale In Hayatabad,PKR 7.5 Crore,75000000,6,6,1 Kanal,4500.0,16666,House,False,13,hot13Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Peshawar,2026-08-10,https://www.zameen.com/Property/hayatabad_phase_3_hayatabad_phase_3_-_k2_1_kanal_single_story_house_for_sale_in_hayatabad-54565126-7619-1.html
3.5 Marla House Available For Sale In Wazir Colony Ring Road Near Abasyn University And MMC Hospital Street No-8,PKR 1.1 Crore,11000000,4,4,4 Marla,900.0,12222,House,False,6,hot6Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,83,Houses_Peshawar,2026-08-10,https://www.zameen.com/Property/peshawar_wazir_colony_3_5_marla_house_available_for_sale_in_wazir_colony_ring_road_near_abasyn_university_and_mmc_hospital_street_no-8-54490128-7675-1.html
5 Marla New Corner House For Sale In Sheikh Yaseen Town Peshawar,PKR 1.9 Crore,19000000,8,,5 Marla,1125.0,16888,House,False,15,hot15Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Peshawar,2026-08-10,https://www.zameen.com/Property/nasir_bagh_road_sheikh_yaseen_town_5_marla_new_corner_house_for_sale_in_sheikh_yaseen_town_peshawar-54210995-13024-1.html
1 Kanal House Peshawar University ( Professor Colony ),PKR 7 Crore,70000000,5,5,1 Kanal,4500.0,15555,House,False,1,1Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,80,Houses_Peshawar,2026-08-10,https://www.zameen.com/Property/peshawar_professor_colony_1_kanal_house_peshawar_university_professor_colony-54587412-1292-1.html
5 Marla House For Sale In HAYATABAD Phase 7,PKR 3 Crore,30000000,8,6,5 Marla,1125.0,26666,House,False,1,1Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,80,Houses_Peshawar,2026-08-10,https://www.zameen.com/Property/hayatabad_phase_7_hayatabad_phase_7_-_e5_5_marla_house_for_sale_in_hayatabad_phase_7-54437211-13218-1.html
Prime Location Sale A House In Peshawar Prime Location,PKR 6.7 Crore,67000000,9,6,10 Marla,2250.0,29777,House,False,14,14VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,89,Houses_Peshawar,2026-08-10,https://www.zameen.com/Property/hayatabad_hayatabad_phase_7_prime_location_sale_a_house_in_peshawar_prime_location-54588461-8534-1.html
Well-constructed Prime Location House Available For sale In Hayatabad Phase 7,PKR 12.4 Crore,124000000,10,6,14 Marla,3150.0,39365,House,False,17,17VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,89,Houses_Peshawar,2026-08-10,https://www.zameen.com/Property/hayatabad_hayatabad_phase_7_well-constructed_prime_location_house_available_for_sale_in_hayatabad_phase_7-54588459-8534-1.html
Prime Location House 5 Marla For sale In Green Cottages,PKR 2.3 Crore,23000000,8,,5 Marla,1125.0,20444,House,False,23,23VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,89,Houses_Peshawar,2026-08-10,https://www.zameen.com/Property/warsak_road_green_cottages_prime_location_house_5_marla_for_sale_in_green_cottages-54585088-11933-1.html
brand new house available for sale,PKR 1.8 Crore,18000000,6,6,8.4 Marla,1890.0,9523,House,False,,Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,79,Houses_Peshawar,2026-08-10,https://www.zameen.com/Property/wapda_town_wapda_town_sector_k_brand_new_house_available_for_sale-54588226-14729-1.html
2 Kanal House For Sell,PKR 17 Crore,170000000,10,6,2 Kanal,9000.0,18888,House,True,,Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,79,Houses_Peshawar,2026-08-10,https://www.zameen.com/Property/hayatabad_hayatabad_phase_1_2_kanal_house_for_sell-54296996-7597-1.html
3.5 Marla New House Beautiful House Available For In Sudais Villa,PKR 1.5 Crore,15000000,5,5,3.5 Marla,787.5,19047,House,False,20,20Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Peshawar,2026-08-10,https://www.zameen.com/Property/warsak_road_sudais_villas_3_5_marla_new_house_beautiful_house_available_for_in_sudais_villa-54191683-18406-1.html
Brand New House In Sector-A  Up For Sale Investor Rate,PKR 9.3 Crore,93000000,,,1 Kanal,4500.0,20666,House,False,2,hot2Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,83,Houses_Peshawar,2026-08-10,https://www.zameen.com/Property/dha_phase_1_dha_phase_1_-_sector_a_brand_new_house_in_sector-a_up_for_sale_investor_rate-54421544-12292-1.html
1 Kanal Luxury House Available For Sale In Sector B,PKR 11 Crore,110000000,10,7,1 Kanal,4500.0,24444,House,False,1,hot1Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,83,Houses_Peshawar,2026-08-10,https://www.zameen.com/Property/dha_phase_1_dha_phase_1_-_sector_b_1_kanal_luxury_house_available_for_sale_in_sector_b-54201927-12293-1.html
5 Marla Luxury Tripple Storey Corner House For Sale Located at Warsak Road Sufyan Garden Peshawar,PKR 2.3 Crore,23000000,8,7,5 Marla,1125.0,20444,House,False,27,hot27Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Peshawar,2026-08-10,https://www.zameen.com/Property/warsak_road_sufiyan_garden_5_marla_luxury_tripple_storey_corner_house_for_sale_located_at_warsak_road_sufyan_garden_peshawar-54346094-19313-1.html
House Located On Rehman Baba Road University Town Available For Sale,PKR 7.4 Crore,74000000,6,6,12 Marla,2700.0,27407,House,False,26,hot26Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Peshawar,2026-08-10,https://www.zameen.com/Property/peshawar_university_town_house_located_on_rehman_baba_road_university_town_available_for_sale-54170887-1437-1.html
15 MARLA HOUSE FOR SALE IN WARSAK ROAD SABZ ALI TOWN PESHAWAR,PKR 4.5 Crore,45000000,8,7,15 Marla,3375.0,13333,House,False,22,hot22VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,92,Houses_Peshawar,2026-08-10,https://www.zameen.com/Property/peshawar_warsak_road_15_marla_house_for_sale_in_warsak_road_sabz_ali_town_peshawar-54540380-1000-1.html
Hayatabad 2 Kanal House For Sale,PKR 12.8 Crore,128000000,8,6,2 Kanal,9000.0,14222,House,False,10,hot10Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Peshawar,2026-08-10,https://www.zameen.com/Property/hayatabad_hayatabad_phase_2_hayatabad_2_kanal_house_for_sale-54305135-7602-1.html
Brand New Designer House Green Cottage,PKR 2.3 Crore,23000000,5,5,4 Marla,900.0,25555,House,False,24,hot24Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Peshawar,2026-08-10,https://www.zameen.com/Property/warsak_road_green_cottages_brand_new_designer_house_green_cottage-54529062-11933-1.html
4.5 Marla Double Storey House Available For Sale,PKR 1.4 Crore,14000000,5,5,4.5 Marla,1012.5,13827,House,False,13,hot13Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Peshawar,2026-08-10,https://www.zameen.com/Property/peshawar_gulshan-e-iqbal_4_5_marla_double_storey_house_available_for_sale-53436678-393-1.html
10 Marla Fresh House For Sale Zone 3B2,PKR 6 Crore,60000000,10,,10 Marla,2250.0,26666,House,False,20,hot20Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Peshawar,2026-08-10,https://www.zameen.com/Property/regi_model_town_regi_model_town_phase_3_10_marla_fresh_house_for_sale_zone_3b2-54545420-17013-1.html
7 Marla House For Sale In Hayatabad,PKR 3.9 Crore,39000000,6,6,7 Marla,1575.0,24761,House,False,8,hot8Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,83,Houses_Peshawar,2026-08-10,https://www.zameen.com/Property/hayatabad_phase_6_hayatabad_phase_6_-_f8_7_marla_house_for_sale_in_hayatabad-53855081-7634-1.html
5 Marla House For Sale In Hayatabad,PKR 3.4 Crore,34000000,7,6,5 Marla,1125.0,30222,House,False,8,hot8Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,83,Houses_Peshawar,2026-08-10,https://www.zameen.com/Property/hayatabad_phase_6_hayatabad_phase_6_-_f6_5_marla_house_for_sale_in_hayatabad-54544894-7632-1.html
1 Kanal House For Sale In Hayatabad,PKR 9.7 Crore,97000000,10,6,1 Kanal,4500.0,21555,House,False,10,hot10Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Peshawar,2026-08-10,https://www.zameen.com/Property/hayatabad_phase_6_hayatabad_phase_6_-_f1_1_kanal_house_for_sale_in_hayatabad-54539022-14221-1.html
5 Marla House For Sale Peshawar Hayatabad,PKR 2.5 Crore,25000000,5,5,5 Marla,1125.0,22222,House,False,1,hot1Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,83,Houses_Peshawar,2026-08-10,https://www.zameen.com/Property/hayatabad_hayatabad_phase_3_5_marla_house_for_sale_peshawar_hayatabad-54552407-7617-1.html
1kanal House For Sale In Hayatabad,PKR 10 Crore,100000000,10,6,1 Kanal,4500.0,22222,House,False,10,hot10Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Peshawar,2026-08-10,https://www.zameen.com/Property/hayatabad_phase_6_hayatabad_phase_6_-_f4_1kanal_house_for_sale_in_hayatabad-54538960-7630-1.html
14 Marla Furnished Afghani House For Sale,PKR 9.75 Crore,97500000,10,6,14 Marla,3150.0,30952,House,False,,hotShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,82,Houses_Peshawar,2026-08-10,https://www.zameen.com/Property/hayatabad_phase_7_hayatabad_phase_7_-_e6_14_marla_furnished_afghani_house_for_sale-54545274-13219-1.html
Luxury Kanal House| Modern Finishes | Askari 6 Peshawar,PKR 7.95 Crore,79500000,5,5,1 Kanal,4500.0,17666,House,False,8,hot8Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,83,Houses_Peshawar,2026-08-10,https://www.zameen.com/Property/peshawar_askari_6_luxury_kanal_house_modern_finishes_askari_6_peshawar-54345183-9275-1.html
New House,PKR 1.9 Crore,19000000,5,5,9 Marla,2025.0,9382,House,False,29,hot29Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Peshawar,2026-08-10,https://www.zameen.com/Property/peshawar_nasir_bagh_road_new_house-54535309-1029-1.html
5 Marla New Beautiful House Is Available For Sale In Sudais Villa Warsk Road,PKR 1.9 Crore,19000000,6,6,5 Marla,1125.0,16888,House,False,6,6Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,80,Houses_Peshawar,2026-08-10,https://www.zameen.com/Property/warsak_road_sudais_villas_5_marla_new_beautiful_house_is_available_for_sale_in_sudais_villa_warsk_road-54032219-18406-1.html
1 Kanal Luxury And Furnished House For Sale,PKR 12.75 Crore,127500000,8,6,1 Kanal,4500.0,28333,House,False,9,9Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,80,Houses_Peshawar,2026-08-10,https://www.zameen.com/Property/hayatabad_hayatabad_phase_2_1_kanal_luxury_and_furnished_house_for_sale-54451064-7602-1.html
Prime Location Ali Villas House Sized 5 Marla Is Available,PKR 1.8 Crore,18000000,6,6,5 Marla,1125.0,16000,House,False,38,38VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,89,Houses_Peshawar,2026-08-10,https://www.zameen.com/Property/warsak_road_ali_villas_prime_location_ali_villas_house_sized_5_marla_is_available-54576629-22001-1.html
Your Ideal Prime Location 5 Marla House Has Just Become Available In Arbab Sabz Ali Khan Town Executive Lodges,PKR 2.5 Crore,25000000,7,,5 Marla,1125.0,22222,House,False,25,25VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,89,Houses_Peshawar,2026-08-10,https://www.zameen.com/Property/arbab_sabz_ali_khan_town_arbab_sabz_ali_khan_town_executive_lodges_your_ideal_prime_location_5_marla_house_has_just_become_available_in_arbab_sabz_ali_khan_town_executive_lodges-53422731-10382-1.html
Well-constructed Fully Furnished House Available For sale In Sufiyan Garden,PKR 1.5 Crore,15000000,3,3,5 Marla,1125.0,13333,House,False,24,24VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,89,Houses_Peshawar,2026-08-10,https://www.zameen.com/Property/warsak_road_sufiyan_garden_well-constructed_fully_furnished_house_available_for_sale_in_sufiyan_garden-53676986-19313-1.html
A Prime Location 12 Marla House Has Landed On Market In Darmangi Of Peshawar,PKR 3.5 Crore,35000000,6,6,12 Marla,2700.0,12962,House,False,28,28VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,89,Houses_Peshawar,2026-08-10,https://www.zameen.com/Property/warsak_road_darmangi_a_prime_location_12_marla_house_has_landed_on_market_in_darmangi_of_peshawar-53866238-12422-1.html
Prime Location sale The Ideally Located House For An Incredible Price Of Pkr Rs. 43000000,PKR 4.3 Crore,43000000,6,6,12 Marla,2700.0,15925,House,False,26,26VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,89,Houses_Peshawar,2026-08-10,https://www.zameen.com/Property/peshawar_warsak_road_prime_location_sale_the_ideally_located_house_for_an_incredible_price_of_pkr_rs_43000000-54109156-1000-1.html
Prime Location 10 Marla House For Sale In Darmangi,PKR 4 Crore,40000000,6,6,10 Marla,2250.0,17777,House,False,44,44VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,89,Houses_Peshawar,2026-08-10,https://www.zameen.com/Property/warsak_road_darmangi_prime_location_10_marla_house_for_sale_in_darmangi-54228120-12422-1.html
3 Marla Corner New House Green Cottage For Sale,PKR 1.55 Crore,15500000,4,4,3 Marla,675.0,22962,House,False,19,hot19Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Peshawar,2026-08-10,https://www.zameen.com/Property/warsak_road_green_cottages_3_marla_corner_new_house_green_cottage_for_sale-54525130-11933-1.html
A Kanal Owner Build House For Sale . .,PKR 7.9 Crore,79000000,9,6,1 Kanal,4500.0,17555,House,False,28,hot28Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Peshawar,2026-08-10,https://www.zameen.com/Property/dha_phase_1_dha_phase_1_-_sector_a_a_kanal_owner_build_house_for_sale-54431868-12292-1.html
Two Kanal Old House Available For Sale In University Town Peshawar,PKR 12 Crore,120000000,8,6,2 Kanal,9000.0,13333,House,False,1,hot1Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,83,Houses_Peshawar,2026-08-10,https://www.zameen.com/Property/peshawar_university_town_two_kanal_old_house_available_for_sale_in_university_town_peshawar-53794465-1437-1.html
South Face 50 Ft Road Luxury House | Sector 3C2 | Ideal Location House,PKR 5.29 Crore,52900000,10,6,10 Marla,2250.0,23511,House,False,27,hot27Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Peshawar,2026-08-10,https://www.zameen.com/Property/regi_model_town_regi_model_town_phase_3_south_face_50_ft_road_luxury_house_sector_3c2_ideal_location_house-54487070-17013-1.html
Hayatabad Phase 3 Sector K6 Corner House Available For Sale,PKR 5.3 Crore,53000000,6,6,10 Marla,2250.0,23555,House,False,12,hot12Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Peshawar,2026-08-10,https://www.zameen.com/Property/hayatabad_phase_3_hayatabad_phase_3_-_k6_hayatabad_phase_3_sector_k6_corner_house_available_for_sale-54361690-7623-1.html
Prime Location 10 Marla House For Sale In Beautiful Sudais Villas,PKR 3.7 Crore,37000000,6,6,10 Marla,2250.0,16444,House,False,40,hot40VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,92,Houses_Peshawar,2026-08-10,https://www.zameen.com/Property/warsak_road_sudais_villas_prime_location_10_marla_house_for_sale_in_beautiful_sudais_villas-52943807-18406-1.html
3 Marla TMA Approved Structure Available For Sale,PKR 95 Lakh,9500000,4,4,3 Marla,675.0,14074,House,False,15,hot151Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,85,Houses_Peshawar,2026-08-10,https://www.zameen.com/Property/islamabad_peshawar_motorway_garden_villas_3_marla_tma_approved_structure_available_for_sale-53487629-21070-1.html
Beautiful House Available For Sale,PKR 1.65 Crore,16500000,7,5,5 Marla,1125.0,14666,House,False,9,hot9Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,83,Houses_Peshawar,2026-08-10,https://www.zameen.com/Property/peshawar_canal_road_beautiful_house_available_for_sale-54050285-11940-1.html
2 Kanal Luxurious Villa For Sale,PKR 17.5 Crore,175000000,8,6,2 Kanal,9000.0,19444,House,False,11,hot11Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Peshawar,2026-08-10,https://www.zameen.com/Property/hayatabad_phase_2_hayatabad_phase_2_-_g2_2_kanal_luxurious_villa_for_sale-53261519-7604-1.html
Stunning Corner 5 Marla House In Green Cottages Available,PKR 2.3 Crore,23000000,5,5,5 Marla,1125.0,20444,House,False,11,hot11VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,92,Houses_Peshawar,2026-08-10,https://www.zameen.com/Property/warsak_road_green_cottages_stunning_corner_5_marla_house_in_green_cottages_available-54466895-11933-1.html
A Prime Location 3 Marla House Located In Sudais Villas Is Available For sale,PKR 1.3 Crore,13000000,4,4,3 Marla,675.0,19259,House,False,28,hot28VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,92,Houses_Peshawar,2026-08-10,https://www.zameen.com/Property/warsak_road_sudais_villas_a_prime_location_3_marla_house_located_in_sudais_villas_is_available_for_sale-54466896-18406-1.html
Buying A Prime Location House In Green Cottages?,PKR 2.2 Crore,22000000,5,5,4 Marla,900.0,24444,House,False,39,hot39VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,92,Houses_Peshawar,2026-08-10,https://www.zameen.com/Property/warsak_road_green_cottages_buying_a_prime_location_house_in_green_cottages-54466892-11933-1.html
Ideally Located Prime Location House Of 3 Marla Is Available For Sale In Peshawar,PKR 1.2 Crore,12000000,4,4,3 Marla,675.0,17777,House,False,26,hot26VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,92,Houses_Peshawar,2026-08-10,https://www.zameen.com/Property/warsak_road_sudais_villas_ideally_located_prime_location_house_of_3_marla_is_available_for_sale_in_peshawar-54465659-18406-1.html
Prime Location 4.5 Marla House For Sale Available In Warsak Road,PKR 2.2 Crore,22000000,5,5,4.5 Marla,1012.5,21728,House,False,40,hot40VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,92,Houses_Peshawar,2026-08-10,https://www.zameen.com/Property/warsak_road_green_cottages_prime_location_4_5_marla_house_for_sale_available_in_warsak_road-54466893-11933-1.html
1 Kanal Luxury House For Sale In DHA Peshawar Sector B,PKR 11 Crore,110000000,8,6,1 Kanal,4500.0,24444,House,False,25,hot25Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Peshawar,2026-08-10,https://www.zameen.com/Property/peshawar_dha_defence_1_kanal_luxury_house_for_sale_in_dha_peshawar_sector_b-54478784-9050-1.html
4.5 Marla House For Sale,PKR 2.3 Crore,23000000,4,4,4.5 Marla,1012.5,22716,House,False,12,hot12Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Peshawar,2026-08-10,https://www.zameen.com/Property/warsak_road_green_cottages_4_5_marla_house_for_sale-54334357-11933-1.html
Premium 10 Marla House For Sale,PKR 2.65 Crore,26500000,6,6,10 Marla,2250.0,11777,House,True,23,hot23Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Peshawar,2026-08-10,https://www.zameen.com/Property/peshawar_warsak_road_premium_10_marla_house_for_sale-54456486-1000-1.html
Prime Location House Of 10 Marla Is Available For sale,PKR 5.5 Crore,55000000,6,6,10 Marla,2250.0,24444,House,False,13,13VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,89,Houses_Peshawar,2026-08-10,https://www.zameen.com/Property/peshawar_irshadabad_prime_location_house_of_10_marla_is_available_for_sale-54236018-10380-1.html
Avail Yourself A Great Prime Location 5 Marla House In Arbab Sabz Ali Khan Town Executive Lodges,PKR 2.8 Crore,28000000,7,,5 Marla,1125.0,24888,House,False,37,37VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,89,Houses_Peshawar,2026-08-10,https://www.zameen.com/Property/arbab_sabz_ali_khan_town_arbab_sabz_ali_khan_town_executive_lodges_avail_yourself_a_great_prime_location_5_marla_house_in_arbab_sabz_ali_khan_town_executive_lodges-54571582-10382-1.html
1 Kanal Luxury House Available For Sale,PKR 7.5 Crore,75000000,10,,1 Kanal,4500.0,16666,House,False,15,15Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Peshawar,2026-08-10,https://www.zameen.com/Property/regi_model_town_regi_model_town_phase_4_1_kanal_luxury_house_available_for_sale-53450679-17014-1.html
1 Kanal House Available For Sale,PKR 7 Crore,70000000,5,5,1 Kanal,4500.0,15555,House,False,,Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,79,Houses_Peshawar,2026-08-10,https://www.zameen.com/Property/hayatabad_phase_1_hayatabad_phase_1_-_e2_1_kanal_house_available_for_sale-52442995-7599-1.html
1 Kanal House For Sale,PKR 9 Crore,90000000,9,,1 Kanal,4500.0,20000,House,False,33,33Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Peshawar,2026-08-10,https://www.zameen.com/Property/hayatabad_phase_2_hayatabad_phase_2_-_h1_1_kanal_house_for_sale-50617100-7607-1.html
Buying A Prime Location House In Peshawar?,PKR 1.2 Crore,12000000,3,3,3 Marla,675.0,17777,House,False,26,26VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,89,Houses_Peshawar,2026-08-10,https://www.zameen.com/Property/warsak_road_ali_villas_buying_a_prime_location_house_in_peshawar-53891889-22001-1.html
Professor colony Peshawar agriculture university House For Sale,PKR 4.9 Crore,49000000,4,4,1 Kanal,4500.0,10888,House,False,6,6Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,80,Houses_Peshawar,2026-08-10,https://www.zameen.com/Property/peshawar_professor_colony_professor_colony_peshawar_agriculture_university_house_for_sale-54334061-1292-1.html
Hayatabad Phase7 Sector E6 14 Marla House Available For Sale,PKR 12 Crore,120000000,10,,14 Marla,3150.0,38095,House,False,14,14Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Peshawar,2026-08-10,https://www.zameen.com/Property/hayatabad_phase_7_hayatabad_phase_7_-_e6_hayatabad_phase7_sector_e6_14_marla_house_available_for_sale-54580012-13219-1.html
Brand New Luxury House For Sale,PKR 2.1 Crore,21000000,5,5,5 Marla,1125.0,18666,House,False,17,hot17Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Peshawar,2026-08-10,https://www.zameen.com/Property/warsak_road_sufiyan_garden_brand_new_luxury_house_for_sale-54482139-19313-1.html
Beautiful House Available For Sale,PKR 1.5 Crore,15000000,5,5,6 Marla,1350.0,11111,House,False,4,hot4Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,83,Houses_Peshawar,2026-08-10,https://www.zameen.com/Property/peshawar_canal_road_beautiful_house_available_for_sale-54372677-11940-1.html
5 Marla South Open Grey Structure House For Sale In Zone 3 Regi Model Town Peshawar,PKR 2.25 Crore,22500000,8,,5 Marla,1125.0,20000,House,False,,hotShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,82,Houses_Peshawar,2026-08-10,https://www.zameen.com/Property/regi_model_town_regi_model_town_phase_3_5_marla_south_open_grey_structure_house_for_sale_in_zone_3_regi_model_town_peshawar-54479596-17013-1.html
Prime 7 Marla House For Sale In Hayatabad Perfectly Located Near CECOS University,PKR 6.2 Crore,62000000,8,7,7 Marla,1575.0,39365,House,False,21,hot21Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Peshawar,2026-08-10,https://www.zameen.com/Property/hayatabad_phase_6_hayatabad_phase_6_-_f6_prime_7_marla_house_for_sale_in_hayatabad_perfectly_located_near_cecos_university-54209248-7632-1.html
Furnished Kanal House for Sale Phase 6 Hayatabad,PKR 9.5 Crore,95000000,9,6,1 Kanal,4500.0,21111,House,False,1,hot1Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,83,Houses_Peshawar,2026-08-10,https://www.zameen.com/Property/hayatabad_hayatabad_phase_6_furnished_kanal_house_for_sale_phase_6_hayatabad-54495461-7627-1.html
5 Marla Designer House - AAA Rating,PKR 3.5 Crore,35000000,5,5,5 Marla,1125.0,31111,House,False,7,hot7Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,83,Houses_Peshawar,2026-08-10,https://www.zameen.com/Property/peshawar_dha_defence_5_marla_designer_house_-_aaa_rating-54455336-9050-1.html
House In Sector A For Sale (Prime Location),PKR 6.6 Crore,66000000,7,6,1 Kanal,4500.0,14666,House,False,1,hot1Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,83,Houses_Peshawar,2026-08-10,https://www.zameen.com/Property/dha_phase_1_dha_phase_1_-_sector_a_house_in_sector_a_for_sale_prime_location-54340944-12292-1.html
Stunning Prime Location 5 Marla House In Arbab Sabz Ali Khan Town Executive Lodges Available,PKR 2.8 Crore,28000000,6,6,5 Marla,1125.0,24888,House,False,22,22VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,89,Houses_Peshawar,2026-08-10,https://www.zameen.com/Property/arbab_sabz_ali_khan_town_arbab_sabz_ali_khan_town_executive_lodges_stunning_prime_location_5_marla_house_in_arbab_sabz_ali_khan_town_executive_lodges_available-54576628-10382-1.html
